trade_date,dual_thrust,rbreaker_s03,dual_thrust_dir,rbreaker_dir,dual_active,rbreaker_active,same_direction,opposite_direction,month
2020-04-23,0.0011987202152523,0.0,-1,0,True,False,False,False,2020-04
2020-04-24,0.0135755101898902,0.0149044362616166,-1,-1,True,True,True,False,2020-04
2020-04-25,0.0,0.0,0,0,False,False,False,False,2020-04
2020-04-26,0.0,0.0,0,0,False,False,False,False,2020-04
2020-04-27,-0.0005336273897995,0.0,-1,0,True,False,False,False,2020-04
2020-04-28,0.0027446752403385,0.0027446752403385,-1,-1,True,True,True,False,2020-04
2020-04-29,0.0,0.0,0,0,False,False,False,False,2020-04
2020-04-30,0.0046018049832541,0.0119369256980732,1,1,True,True,True,False,2020-04
2020-05-01,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-02,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-03,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-04,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-05,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-06,0.0171272657086205,0.0149421242188827,1,1,True,True,True,False,2020-05
2020-05-07,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-08,0.0,0.0025182280707156,0,1,False,True,False,False,2020-05
2020-05-09,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-10,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-11,-0.004596717514095,0.0003676300854783,-1,-1,True,True,True,False,2020-05
2020-05-12,-0.0135657006007887,-0.0116306743514655,-1,-1,True,True,True,False,2020-05
2020-05-13,0.0016041059692391,0.003553893074321,1,1,True,True,True,False,2020-05
2020-05-14,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-15,-0.004402002201001,-0.0033877826607124,1,1,True,True,True,False,2020-05
2020-05-16,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-17,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-18,0.0033655253146034,0.0019101431840604,-1,-1,True,True,True,False,2020-05
2020-05-19,0.0012289367333917,0.0016516587517649,1,1,True,True,True,False,2020-05
2020-05-20,0.0076976207969501,0.0062491417178527,-1,-1,True,True,True,False,2020-05
2020-05-21,0.011334341740903,0.0081831743112039,-1,-1,True,True,True,False,2020-05
2020-05-22,0.0107752961206499,0.0082554859316756,-1,-1,True,True,True,False,2020-05
2020-05-23,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-24,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-25,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-26,0.0087060806994063,0.0165526953743535,1,1,True,True,True,False,2020-05
2020-05-27,-0.0013800741594567,0.0,-1,0,True,False,False,False,2020-05
2020-05-28,-0.0050910805665684,-0.0018366032414742,-1,-1,True,True,True,False,2020-05
2020-05-29,0.0041049570335165,0.0024257533282989,1,1,True,True,True,False,2020-05
2020-05-30,0.0,0.0,0,0,False,False,False,False,2020-05
2020-05-31,0.0,0.0,0,0,False,False,False,False,2020-05
2020-06-01,0.016524016340718,0.017318252616167,1,1,True,True,True,False,2020-06
2020-06-02,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-03,0.0,-0.0066790112609886,0,1,False,True,False,False,2020-06
2020-06-04,0.0,-0.0044008781676283,0,-1,False,True,False,False,2020-06
2020-06-05,0.0,-0.0046265653101202,0,-1,False,True,False,False,2020-06
2020-06-06,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-07,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-08,0.0011873577210725,0.0005748802332846,-1,-1,True,True,True,False,2020-06
2020-06-09,-0.0088329299116038,-0.0088329299116038,-1,-1,True,True,True,False,2020-06
2020-06-10,-0.0058528372452069,0.0,-1,0,True,False,False,False,2020-06
2020-06-11,-0.0066890514173437,-0.0068134733386184,1,1,True,True,True,False,2020-06
2020-06-12,0.0166950051345937,0.0080537204015342,1,1,True,True,True,False,2020-06
2020-06-13,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-14,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-15,-0.0059620131764116,-0.0120799213887979,1,1,True,True,True,False,2020-06
2020-06-16,0.0051439656131213,0.0067758291626049,1,1,True,True,True,False,2020-06
2020-06-17,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-18,0.0,-0.0009980381143104,0,-1,False,True,False,False,2020-06
2020-06-19,0.0,0.0020160702188829,0,1,False,True,False,False,2020-06
2020-06-20,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-21,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-22,-0.0022036598382594,-0.0002537154051819,1,1,True,True,True,False,2020-06
2020-06-23,0.0,-0.0042815691250399,0,-1,False,True,False,False,2020-06
2020-06-24,-0.0025083464060173,-0.0025083464060173,-1,-1,True,True,True,False,2020-06
2020-06-25,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-26,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-27,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-28,0.0,0.0,0,0,False,False,False,False,2020-06
2020-06-29,-0.0026151244324341,-0.0026151244324341,-1,-1,True,True,True,False,2020-06
2020-06-30,0.0079516102769094,0.0096439833441002,1,1,True,True,True,False,2020-06
2020-07-01,-0.0046609026731181,-0.0077913149753656,-1,-1,True,True,True,False,2020-07
2020-07-02,0.0040701545499408,0.0040701545499408,1,1,True,True,True,False,2020-07
2020-07-03,0.0005514739957612,0.0022824408344912,1,1,True,True,True,False,2020-07
2020-07-04,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-05,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-06,0.0207775684247764,0.026252844859562,1,1,True,True,True,False,2020-07
2020-07-07,-0.0082878702975155,-0.0034805948812206,1,1,True,True,True,False,2020-07
2020-07-08,0.0039351975310597,0.0062312542259257,1,1,True,True,True,False,2020-07
2020-07-09,0.0086047577925236,0.0138837834016682,1,1,True,True,True,False,2020-07
2020-07-10,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-11,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-12,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-13,0.0105973209404046,0.0202236244940987,1,1,True,True,True,False,2020-07
2020-07-14,-0.0106167484539316,-0.0085404942198199,-1,-1,True,True,True,False,2020-07
2020-07-15,0.012572737419646,0.012572737419646,-1,-1,True,True,True,False,2020-07
2020-07-16,0.0367975451207993,0.0367975451207993,-1,-1,True,True,True,False,2020-07
2020-07-17,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-18,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-19,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-20,0.0,0.010307162994207,0,1,False,True,False,False,2020-07
2020-07-21,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-22,-0.0078037018453476,0.00280183464527,1,1,True,True,True,False,2020-07
2020-07-23,-0.0212393699092181,-0.0174992778348199,-1,-1,True,True,True,False,2020-07
2020-07-24,0.027421997170303,0.027421997170303,-1,-1,True,True,True,False,2020-07
2020-07-25,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-26,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-27,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-28,0.0,-0.0042754867728945,0,1,False,True,False,False,2020-07
2020-07-29,0.0183322316482845,0.0208472288333856,1,1,True,True,True,False,2020-07
2020-07-30,0.0,0.0,0,0,False,False,False,False,2020-07
2020-07-31,0.0048150275023786,0.0090259060180717,1,1,True,True,True,False,2020-07
2020-08-01,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-02,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-03,0.0107583379863167,0.0165542857221698,1,1,True,True,True,False,2020-08
2020-08-04,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-05,0.0,0.0040689558150357,0,1,False,True,False,False,2020-08
2020-08-06,-0.0156574630945871,-0.0118209522668286,-1,-1,True,True,True,False,2020-08
2020-08-07,-0.0046549749531696,-0.0019787576949792,-1,-1,True,True,True,False,2020-08
2020-08-08,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-09,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-10,-0.0038837054992076,0.0,1,0,True,False,False,False,2020-08
2020-08-11,0.013657155840494,0.0124013775958404,-1,-1,True,True,True,False,2020-08
2020-08-12,0.0010570928818184,0.0010570928818184,-1,-1,True,True,True,False,2020-08
2020-08-13,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-14,0.0,0.004098750244639,0,1,False,True,False,False,2020-08
2020-08-15,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-16,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-17,0.0044888935158295,0.0099326666565668,1,1,True,True,True,False,2020-08
2020-08-18,0.0,-0.0014186616033572,0,1,False,True,False,False,2020-08
2020-08-19,0.0047907294245367,0.01224827969014,-1,-1,True,True,True,False,2020-08
2020-08-20,0.0,0.0001160753118999,0,-1,False,True,False,False,2020-08
2020-08-21,0.0,-0.0067201459279067,0,1,False,True,False,False,2020-08
2020-08-22,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-23,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-24,-0.0127976627316126,-0.0127976627316126,-1,-1,True,True,True,False,2020-08
2020-08-25,-0.0012740092389982,0.0,-1,0,True,False,False,False,2020-08
2020-08-26,0.0136862081144567,0.0177611340327056,-1,-1,True,True,True,False,2020-08
2020-08-27,0.0008705745792221,0.0,1,0,True,False,False,False,2020-08
2020-08-28,0.0056207161943393,0.0056207161943393,1,1,True,True,True,False,2020-08
2020-08-29,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-30,0.0,0.0,0,0,False,False,False,False,2020-08
2020-08-31,-0.0099876354005884,-0.0081412467863498,1,1,True,True,True,False,2020-08
2020-09-01,0.0,-0.0099168948054029,0,-1,False,True,False,False,2020-09
2020-09-02,-0.0074625004157382,-0.006844391878136,-1,-1,True,True,True,False,2020-09
2020-09-03,0.0027168106474556,0.0027168106474556,-1,-1,True,True,True,False,2020-09
2020-09-04,0.0113673805601317,0.004567851333642,1,1,True,True,True,False,2020-09
2020-09-05,0.0,0.0,0,0,False,False,False,False,2020-09
2020-09-06,0.0,0.0,0,0,False,False,False,False,2020-09
2020-09-07,-0.0235023570075194,0.0061425026865535,1,-1,True,True,False,True,2020-09
2020-09-08,-0.0108832081743024,0.0,-1,0,True,False,False,False,2020-09
2020-09-09,0.0113187711212635,0.0140488824915319,-1,-1,True,True,True,False,2020-09
2020-09-10,0.0292018824643969,0.0292018824643969,-1,-1,True,True,True,False,2020-09
2020-09-11,0.0030178645072631,0.0,1,0,True,False,False,False,2020-09
2020-09-12,0.0,0.0,0,0,False,False,False,False,2020-09
2020-09-13,0.0,0.0,0,0,False,False,False,False,2020-09
2020-09-14,0.0,0.0011342564473331,0,1,False,True,False,False,2020-09
2020-09-15,0.0,0.0,0,0,False,False,False,False,2020-09
2020-09-16,-0.0038565811761688,0.0038008295112906,-1,-1,True,True,True,False,2020-09
2020-09-17,-0.007591195435101,-0.0098231187402964,1,-1,True,True,False,True,2020-09
2020-09-18,0.0066378720455368,0.0066378720455368,1,1,True,True,True,False,2020-09
2020-09-19,0.0,0.0,0,0,False,False,False,False,2020-09
2020-09-20,0.0,0.0,0,0,False,False,False,False,2020-09
2020-09-21,-0.0016072239726641,0.0,-1,0,True,False,False,False,2020-09
2020-09-22,-0.0133967925863843,0.0034330998786425,1,-1,True,True,False,True,2020-09
2020-09-23,-0.0029434551366562,0.0,1,0,True,False,False,False,2020-09
2020-09-24,0.0143768482251871,0.0165692223160083,-1,-1,True,True,True,False,2020-09
2020-09-25,0.0007138919763963,-0.0007964233352035,-1,-1,True,True,True,False,2020-09
2020-09-26,0.0,0.0,0,0,False,False,False,False,2020-09
2020-09-27,0.0,0.0,0,0,False,False,False,False,2020-09
2020-09-28,0.004138017005091,0.0060585002594548,-1,-1,True,True,True,False,2020-09
2020-09-29,0.0,-0.0031192577642558,0,1,False,True,False,False,2020-09
2020-09-30,0.0,-0.0041147955119598,0,-1,False,True,False,False,2020-09
2020-10-01,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-02,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-03,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-04,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-05,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-06,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-07,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-08,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-09,0.0037529004369794,0.0098966634867776,1,1,True,True,True,False,2020-10
2020-10-10,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-11,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-12,0.0119206632506188,0.0173017790865088,1,1,True,True,True,False,2020-10
2020-10-13,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-14,0.0,0.0024826436228608,0,-1,False,True,False,False,2020-10
2020-10-15,0.0,0.0044666860266189,0,-1,False,True,False,False,2020-10
2020-10-16,-0.0075615912040301,-0.0007089710206282,-1,-1,True,True,True,False,2020-10
2020-10-17,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-18,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-19,0.006004555980413,0.0043139009284327,-1,-1,True,True,True,False,2020-10
2020-10-20,0.0031997447166498,0.0011638140676748,1,1,True,True,True,False,2020-10
2020-10-21,0.0104646757315038,0.0051299265172687,-1,-1,True,True,True,False,2020-10
2020-10-22,-0.0057508566132624,-0.0057508566132624,-1,-1,True,True,True,False,2020-10
2020-10-23,0.0132948414885825,0.0132948414885825,-1,-1,True,True,True,False,2020-10
2020-10-24,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-25,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-26,-0.0141438743960469,0.0,-1,0,True,False,False,False,2020-10
2020-10-27,0.0,0.0,0,0,False,False,False,False,2020-10
2020-10-28,-0.0106514262899521,-0.0060398309690374,-1,-1,True,True,True,False,2020-10
2020-10-29,0.0053333373497785,-0.0001812465267323,1,1,True,True,True,False,2020-10
2020-10-30,0.0206225405947531,0.0163539793072098,-1,-1,True,True,True,False,2020-10
2020-10-31,0.0,0.0,0,0,False,False,False,False,2020-10
2020-11-01,0.0,0.0,0,0,False,False,False,False,2020-11
2020-11-02,-0.004890137887374,0.0,-1,0,True,False,False,False,2020-11
2020-11-03,0.007865843666357,0.0092732016173022,1,1,True,True,True,False,2020-11
2020-11-04,-0.0050400475356062,0.0,-1,0,True,False,False,False,2020-11
2020-11-05,0.0024580716836082,0.0064417328857919,1,1,True,True,True,False,2020-11
2020-11-06,0.0023045186464644,0.0036821385002434,-1,-1,True,True,True,False,2020-11
2020-11-07,0.0,0.0,0,0,False,False,False,False,2020-11
2020-11-08,0.0,0.0,0,0,False,False,False,False,2020-11
2020-11-09,0.0082255961457711,0.0097385638274325,1,1,True,True,True,False,2020-11
2020-11-10,-0.0003276351384258,-0.0003276351384258,-1,-1,True,True,True,False,2020-11
2020-11-11,0.005722003746017,0.0074285194957666,-1,-1,True,True,True,False,2020-11
2020-11-12,0.0,0.0,0,0,False,False,False,False,2020-11
2020-11-13,0.0,-0.0086008360875928,0,-1,False,True,False,False,2020-11
2020-11-14,0.0,0.0,0,0,False,False,False,False,2020-11
2020-11-15,0.0,0.0,0,0,False,False,False,False,2020-11
2020-11-16,0.0,0.0013445473035511,0,1,False,True,False,False,2020-11
2020-11-17,0.0032983302389721,0.0032983302389721,-1,-1,True,True,True,False,2020-11
2020-11-18,-0.0029762437833223,0.0,1,0,True,False,False,False,2020-11
2020-11-19,-0.0125108163763707,-0.0125108163763707,-1,-1,True,True,True,False,2020-11
2020-11-20,0.0035904671613204,0.0007530499261745,1,1,True,True,True,False,2020-11
2020-11-21,0.0,0.0,0,0,False,False,False,False,2020-11
2020-11-22,0.0,0.0,0,0,False,False,False,False,2020-11
2020-11-23,-0.0084697525776864,4.4096895578604745e-05,-1,1,True,True,False,True,2020-11
2020-11-24,0.0,0.0,0,0,False,False,False,False,2020-11
2020-11-25,0.0117391817698802,0.0135677414792815,-1,-1,True,True,True,False,2020-11
2020-11-26,-0.002364344418744,-0.002364344418744,-1,-1,True,True,True,False,2020-11
2020-11-27,-0.0066170739917452,-0.0066170739917452,-1,-1,True,True,True,False,2020-11
2020-11-28,0.0,0.0,0,0,False,False,False,False,2020-11
2020-11-29,0.0,0.0,0,0,False,False,False,False,2020-11
2020-11-30,0.0,-0.0025095432268062,0,-1,False,True,False,False,2020-11
2020-12-01,0.0076634337650711,0.0076634337650711,1,1,True,True,True,False,2020-12
2020-12-02,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-03,-0.0032020009891389,-0.0007318298279528,-1,-1,True,True,True,False,2020-12
2020-12-04,0.0017301551941784,0.0017301551941784,1,1,True,True,True,False,2020-12
2020-12-05,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-06,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-07,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-08,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-09,0.0169010018274572,0.0153198796231293,-1,-1,True,True,True,False,2020-12
2020-12-10,-0.0013237018267084,0.0,1,0,True,False,False,False,2020-12
2020-12-11,0.010693737982105,0.008799868207902,-1,-1,True,True,True,False,2020-12
2020-12-12,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-13,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-14,0.0030774113127287,0.0,1,0,True,False,False,False,2020-12
2020-12-15,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-16,0.0003881566380133,0.0040091114785749,-1,-1,True,True,True,False,2020-12
2020-12-17,-0.017593959674595,-0.0133057825846494,-1,-1,True,True,True,False,2020-12
2020-12-18,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-19,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-20,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-21,0.0121651297558347,0.0121651297558347,1,1,True,True,True,False,2020-12
2020-12-22,0.0077359916747581,0.0077359916747581,-1,-1,True,True,True,False,2020-12
2020-12-23,-0.0010555632118803,0.0,1,0,True,False,False,False,2020-12
2020-12-24,0.0068037299729533,0.0094736938409554,-1,-1,True,True,True,False,2020-12
2020-12-25,0.0081477624754453,0.0045790404828807,1,1,True,True,True,False,2020-12
2020-12-26,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-27,0.0,0.0,0,0,False,False,False,False,2020-12
2020-12-28,-0.0026064331999617,-0.0026064331999617,-1,-1,True,True,True,False,2020-12
2020-12-29,-0.000369165562259,-0.000369165562259,-1,-1,True,True,True,False,2020-12
2020-12-30,0.003116500540429,0.0021719696108579,1,1,True,True,True,False,2020-12
2020-12-31,0.0096066457745045,0.0096066457745045,1,1,True,True,True,False,2020-12
2021-01-01,0.0,0.0,0,0,False,False,False,False,2021-01
2021-01-02,0.0,0.0,0,0,False,False,False,False,2021-01
2021-01-03,0.0,0.0,0,0,False,False,False,False,2021-01
2021-01-04,0.0103159616385399,0.0103159616385399,1,1,True,True,True,False,2021-01
2021-01-05,0.0,0.0,0,0,False,False,False,False,2021-01
2021-01-06,-0.0014821854713051,0.0021358387508533,-1,-1,True,True,True,False,2021-01
2021-01-07,0.0042618620572294,0.0065568548732427,-1,-1,True,True,True,False,2021-01
